Product_name,Alcohol_amount,Alcohol_percent,Category,product_id
Champagne Telmont Brut Reserve NV,75.0,12.0,Wine & Champagne,1470
Laherte Freres Les Empreintes Extra Brut 2014 Champagne,75.0,12.0,Wine & Champagne,206
Black Elephant Method Cap Classique Brut Zero,75.0,12.5,Wine & Champagne,1968
Agrapart & Fils Mineral Grand Cru 2015 Champagne,75.0,12.5,Wine & Champagne,2038
Philipponnat Blanc de Noirs 2014 Vintage,75.0,12.0,Wine & Champagne,2072
Champagne Valentin Leflaive Brut Rose MA1660 NV,75.0,12.5,Wine & Champagne,2519
Champagne Valentin Leflaive Avize 1540 BdB NV,75.0,12.5,Wine & Champagne,2547
Champagne Valentin Leflaive Le Mesnil Sur Oger 1550 BdB NV,75.0,12.5,Wine & Champagne,1202
Charles Heidsieck BdB 'Where Chefs Picnic' Hamper,75.0,12.0,Wine & Champagne,1906
Bollinger PNVZ16 Champagne,75.0,12.5,Wine & Champagne,1549
Champagne Deutz Brut Rose 2013 Champagne,75.0,12.0,Wine & Champagne,690
Henri Giraud Fut de Chene MV16 Champagne,75.0,12.0,Wine & Champagne,1117
Dom Ruinart Rosé 2007 Champagne,75.0,12.5,Wine & Champagne,399
Moët & Chandon 2013 Grand Rose Champagne,75.0,12.5,Wine & Champagne,2376
Larmandier-Bernier Terre de Vertus 2014 Champagne,75.0,12.5,Wine & Champagne,1387
Exton Park RB32 Brut Sparkling Wine,75.0,11.5,Wine & Champagne,2026
Cottonworth Classic Cuvee,75.0,12.0,Wine & Champagne,1120
Pierre Paillard Les Mottelettes Blanc de Blanc Bouzy Grand Cru 2014,75.0,12.5,Wine & Champagne,98
Billecart-Salmon Elisabeth Salmon Rose 2008 Champagne,75.0,12.5,Wine & Champagne,2536
Laherte Extra Brut Vignes d’Autrefois 2016 Champagne,75.0,12.5,Wine & Champagne,23
L'Ormarins Method Cap Classique Rose NV,75.0,12.5,Wine & Champagne,2352
Malibran Credamora Col Fondo 2018,75.0,11.0,Wine & Champagne,1363
Rare Rose 2008 Champagne,75.0,12.0,Wine & Champagne,626
Henri Giraud Argonne Grand Cru 2012,75.0,12.0,Wine & Champagne,259
Frerejean Freres Rose NV Champagne,75.0,12.5,Wine & Champagne,897
Pol Roger Winston Churchill 2012,75.0,12.5,Wine & Champagne,2623
Hattingley Valley Blanc de Blancs 2014,75.0,12.0,Wine & Champagne,1065
Louis Roederer Rose Vintage 2014,37.5,12.0,Wine & Champagne,2546
Piper Heidsieck Essentiel Cuvee Reservee Extra Brut Champagne,75.0,12.0,Wine & Champagne,268
Taittinger Prelude Grand Cru Champagne,150.0,12.5,Wine & Champagne,1946
Bruno Michel Assemblee Brut NV Champagne,75.0,12.5,Wine & Champagne,1196
Joseph Perrier Cuvee Royal Brut NV Champagne,37.5,12.0,Wine & Champagne,1643
Joseph Perrier Cuvee Royal Brut NV Champagne,20.0,12.0,Wine & Champagne,1826
Pierre Moncuit Grand Cru Extra Brut Mesnil 2008 Vintage Champagne,75.0,12.0,Wine & Champagne,550
Pierre Moncuit Cuvee Blanc de Blancs Grand Cru Champagne,75.0,12.0,Wine & Champagne,2135
Louis Roederer Cristal 2013 Rosé Champagne,75.0,12.0,Wine & Champagne,2170
Champagne A. Levasseur Rue du Sorbier Brut NV,75.0,12.5,Wine & Champagne,516
Charles Heidsieck Rose Reserve,37.5,12.0,Wine & Champagne,647
Bolney Cuvee Rose 2018,75.0,12.5,Wine & Champagne,593
Champagne De Sousa Cuvee des Caudalies Rose Brut Champagne,75.0,12.5,Wine & Champagne,566
Champagne De Sousa Cuvee des CaudaliesB rut Champagne,75.0,12.5,Wine & Champagne,121
Champagne De Sousa Brut Rose Champagne,75.0,12.5,Wine & Champagne,1566
Laurent-Perrier Alexandra Rose 2004,75.0,12.0,Wine & Champagne,34
Charles Fox Brut Reserve NV,75.0,12.5,Wine & Champagne,710
Brice Bouzy Grand Cru 2013 Champagne,75.0,12.0,Wine & Champagne,1902
Ayala Blanc de Blancs 2014,75.0,12.0,Wine & Champagne,1558
Jacques Lassaigne Les Vignes de Montgueux,150.0,12.0,Wine & Champagne,804
Ayala Brut Majeur,37.5,12.0,Wine & Champagne,361
Laurent-Perrier La Cuvee Brut NV Champagne,37.5,12.0,Wine & Champagne,1514
AR Lenoble Brut Intense Mag 17 Champagne,37.5,12.5,Wine & Champagne,1424
Henri Giraud Esprit Nature Champagne,37.5,12.0,Wine & Champagne,2608
Champagne Dehours Grande Reserve Brut NV,37.5,12.0,Wine & Champagne,1403
Veuve Fourny et Fils Vertus 1er Cru 2014 Champagne,75.0,12.0,Wine & Champagne,2137
Billecart-Salmon Brut Sous Bois Champagne,75.0,12.0,Wine & Champagne,774
Andre Jacquart Le Mesnil Blanc de Blancs Champagne,75.0,12.5,Wine & Champagne,2018
Brice Brut Tradition NV Champagne,37.5,12.0,Wine & Champagne,1938
Brice Brut Tradition NV Champagne,75.0,12.0,Wine & Champagne,2416
Andre Jacquart Le Mesnil Grand Cru Blanc de Blanc Brut Nature,75.0,12.5,Wine & Champagne,2597
Henri Giraud Hommage au Pinot Noir,75.0,12.0,Wine & Champagne,893
Martini Rose Sparkling Wine,75.0,8.0,Wine & Champagne,2394
Smith & Evans Sparkling Wine 2015,75.0,11.5,Wine & Champagne,1958
Champagne Dumangin J Fils Rose NV,75.0,12.0,Wine & Champagne,1352
Champagne Dumangin J Fils Extra Brut NV,75.0,12.0,Wine & Champagne,1511
Champagne Dumangin J Fils Cuvee 17 NV,75.0,12.0,Wine & Champagne,185
Jacques Picard Brut Nature NV Champagne,75.0,12.0,Wine & Champagne,678
Mumm Cordon Rouge Champagne,150.0,12.0,Wine & Champagne,1561
Bolney Classic Cuvee Sparkling Wine,75.0,12.5,Wine & Champagne,2254
Henri Giraud Dame-Jane Rose Champagne,75.0,12.0,Wine & Champagne,752
Champagne Dehours Brut 'Les Vignes de la Vallée' NV,75.0,12.0,Wine & Champagne,2027
Regi Extra Brut Champagne,75.0,12.5,Wine & Champagne,1844
Champagne Deutz Blanc de Blancs 2013,75.0,12.0,Wine & Champagne,2479
Collet Collection Privee 2008 Brut Champagne,75.0,12.5,Wine & Champagne,1472
Lelarge-Pugeot Nature et Non Dose Champagne,75.0,12.5,Wine & Champagne,337
Drappier Rosé Brut Nature NV Champagne,75.0,12.0,Wine & Champagne,601
Drappier Carte d’Or Brut NV Champagne,75.0,12.0,Wine & Champagne,389
Goring Estate Blanc de Blancs 'Family Release',75.0,12.0,Wine & Champagne,2451
Henri Giraud Blanc de Blancs Craie NV Champagne,75.0,12.0,Wine & Champagne,1998
Champagne Vadin-Plateau Bois des Jots 2014,75.0,12.0,Wine & Champagne,2611
Ayala Rose Majeur Champagne,75.0,12.0,Wine & Champagne,1380
Jean Velut Lumiere et Craie BdB Brut Champagne,75.0,12.5,Wine & Champagne,1901
Jean Velut Premier Temps Brut NV Champagne,75.0,12.5,Wine & Champagne,1692
Pierre Legras Monographie Extra Dry Blanc de Blanc Grand Cru,75.0,12.0,Wine & Champagne,891
Lanson Extra Age Brut Champagne,75.0,12.5,Wine & Champagne,2206
Ayala Brut Nature,75.0,12.0,Wine & Champagne,2220
Hommage a William Deutz Meurtet 2012 Champagne,75.0,12.0,Wine & Champagne,2207
Hommage a William Deutz Parcelles d'Ay 2010 Champagne,75.0,12.0,Wine & Champagne,2620
Champagne Deutz Brut 2012 Champagne,75.0,12.0,Wine & Champagne,2190
Champagne Deutz Rose NV,75.0,12.0,Wine & Champagne,2233
Champagne Deutz Extra Brut NV Champagne,75.0,12.0,Wine & Champagne,106
Perrier Jouet Grand Brut NV,300.0,12.0,Wine & Champagne,1487
Piper Heidsieck 2012 Vintage Champagne,75.0,12.0,Wine & Champagne,1001
Dom Perignon Vintage 2009 Champagne,300.0,12.5,Wine & Champagne,418
Champagne Collard-Picard Essentiel 2010,75.0,12.5,Wine & Champagne,1814
Champagne Collard-Picard Cuvee Prestige NV,75.0,12.0,Wine & Champagne,154
Champagne Collard-Picard Selection Brut NV,75.0,12.5,Wine & Champagne,484
Regi Blanc de Blancs Grand Cru Champagne,75.0,12.0,Wine & Champagne,1297
Regi Brut Rose Grand Cru NV Champagne,75.0,12.0,Wine & Champagne,67
Regi Brut Grand Cru NV Champagne,75.0,12.5,Wine & Champagne,1212
Taittinger Nocturne Sec NV,75.0,12.5,Wine & Champagne,727
Gosset Extra Brut Champagne,150.0,12.0,Wine & Champagne,2367
Agrapart & Fils 7 Crus Brut Champagne,75.0,12.0,Wine & Champagne,1705
Suenen C+C Grand Cru Blanc de Blancs Extra Brut Champagne,75.0,12.0,Wine & Champagne,372
The Bub Haywire Okanagan Crush Pad 2015,75.0,10.5,Wine & Champagne,2062
Dom Perignon 1964 & 1973 & 1980,225.0,12.5,Wine & Champagne,2615
Gosset Celebris Extra Brut 2007 Champagne,75.0,12.0,Wine & Champagne,1097
Gosset Grand Blanc de Noirs Champagne,75.0,12.0,Wine & Champagne,381
Charles Heidsieck Rose Millesime 2005 Champagne,75.0,12.0,Wine & Champagne,2274
Eric Rodez Dosage Zero Grand Cru Champagne,75.0,12.5,Wine & Champagne,97
Le Chapitre Brut Rosé NV Champagne,75.0,12.0,Wine & Champagne,2010
Le Chapitre Brut NV Champagne,75.0,12.0,Wine & Champagne,2121
Tarlant BAM! Brut Nature Champagne,75.0,12.0,Wine & Champagne,1807
Charles Heidsieck Blanc de Blancs NV Champagne,75.0,12.0,Wine & Champagne,858
Taittinger Prelude Grand Crus Champagne,75.0,12.5,Wine & Champagne,1201
Paul Dethune Princesse des Thunes NV Champagne,75.0,12.5,Wine & Champagne,1388
Henriot Brut Millesime 2008 Champagne,75.0,12.0,Wine & Champagne,1029
Devaux Collector’s Magnum 2005 Champagne,150.0,12.0,Wine & Champagne,1751
Devaux D Rosé NV Champagne,75.0,12.0,Wine & Champagne,2439
Devaux Ultra D NV Champagne,75.0,12.0,Wine & Champagne,1059
Devaux Cuvée D NV Champagne,75.0,12.0,Wine & Champagne,401
Roger Coulon Heri Hodie 1er Cru Brut NV Champagne,75.0,12.0,Wine & Champagne,1413
Janisson Grand Cru NV Champagne,75.0,12.0,Wine & Champagne,592
Janisson a Verzenay Brut Rosé NV Champagne,75.0,12.0,Wine & Champagne,365
Collet Brut NV Champagne,75.0,12.5,Wine & Champagne,21
Digby Rose Brut 2014,75.0,12.0,Wine & Champagne,1957
Ernest Remy Blanc de Noirs Grand Cru NV Champagne,75.0,12.0,Wine & Champagne,1544
Dom Perignon Rosé 1992,75.0,12.5,Wine & Champagne,2293
Taittinger Collection 1981,75.0,12.0,Wine & Champagne,532
Furleigh Estate Rose NV,75.0,12.0,Wine & Champagne,1069
Ashling Park Brut NV,75.0,12.0,Wine & Champagne,1465
Ashling Park Rose 2014,75.0,12.0,Wine & Champagne,1257
Champagne Dehours Grande Reserve Extra Brut Terre de Meunier,75.0,12.0,Wine & Champagne,1990
Furleigh Estate Blanc de Noirs 2014,75.0,12.0,Wine & Champagne,2286
Laherte Freres Rose de Meunier NV Champagne,75.0,12.5,Wine & Champagne,545
Laherte Freres Les Empreintes Champagne,75.0,12.0,Wine & Champagne,1735
Guillaume Sergent Les Pres Dieu 1er Cru Champagne,75.0,12.0,Wine & Champagne,517
Frerejean Freres Premier Cru 2006 Champagne,75.0,12.5,Wine & Champagne,564
Bride Valley Rose Bella 2014,75.0,11.5,Wine & Champagne,743
Laurent-Perrier Alexandra Rose 2004 Champagne,75.0,12.0,Wine & Champagne,2040
Henri Giraud Dame-Jane Rose Champagne,75.0,12.0,Wine & Champagne,2626
GM & A Ahrens Vintage Cuvee Brut 2012,75.0,12.5,Wine & Champagne,725
La Jara Pinot Grigio Frizzante Brut Rose Spumante Organic,75.0,11.5,Wine & Champagne,1650
Alta Alella Laieta Gran Reserva Brut Nature Rose Cava,75.0,12.0,Wine & Champagne,1568
Hattingley Classic Reserve,75.0,12.0,Wine & Champagne,759
Laurent-Perrier La Cuvee Brut NV Champagne,150.0,12.0,Wine & Champagne,993
Agrapart & Fils Complantee Grand Cru NV,75.0,12.5,Wine & Champagne,319
Benoit Lahaye Brut Nature,75.0,12.0,Wine & Champagne,1075
Pierre Gerbais Grains de Celles Rose Champagne,75.0,12.5,Wine & Champagne,1485
Pierre Gerbais Cuvee Reserve Champagne,75.0,12.0,Wine & Champagne,1585
Chapel Down Rose Brut NV,75.0,11.5,Wine & Champagne,686
Luc Belaire Rare Rose,150.0,12.5,Wine & Champagne,462
Adami Prosecco Bosco di Gica,150.0,11.0,Wine & Champagne,559
Henriot Cuvee des Enchanteleurs 1998 Champagne,75.0,12.0,Wine & Champagne,2569
Henriot Brut Rose Champagne,75.0,12.0,Wine & Champagne,1942
Henriot Brut Souverain NV Champagne,75.0,12.0,Wine & Champagne,929
Louis Roederer Cristal 2009 Rose Champagne,75.0,12.0,Wine & Champagne,976
Perrier-Jouet Blanc de Blancs NV Champagne,75.0,12.0,Wine & Champagne,573
Bottega White Gold,75.0,11.0,Wine & Champagne,2474
Moet & Chandon Rose Imperial Champagne,37.5,12.0,Wine & Champagne,1841
Quartet Brut Rose NV,75.0,12.0,Wine & Champagne,404
Adami Bosco di Gica Prosecco,37.5,11.0,Wine & Champagne,943
Bollinger R.D 1976 Champagne,150.0,12.0,Wine & Champagne,615
Philipponnat Royale Reserve Brut Rose Champagne,75.0,12.0,Wine & Champagne,1381
AR Lenoble Dosage Zero Champagne,75.0,12.5,Wine & Champagne,443
Moet & Chandon Brut Imperial NV Champagne,20.0,12.0,Wine & Champagne,886
Champagne Geoffroy NV Rose Saignee Brut 1er Cru,75.0,12.5,Wine & Champagne,284
Champagne Geoffroy NV Expression Brut,75.0,12.5,Wine & Champagne,2248
Moet Ice Imperial Rose Champagne,75.0,12.0,Wine & Champagne,2143
Coates & Seely Britagne Brut Rose NV,75.0,11.5,Wine & Champagne,2260
Bolney Bubbly NV,75.0,12.5,Wine & Champagne,1939
Goring Brut NV,75.0,12.0,Wine & Champagne,1982
Digby Brut NV,75.0,12.0,Wine & Champagne,1816
Eric Rodez Blanc de Noirs Champagne,75.0,12.5,Wine & Champagne,80
Eric Rodez Rose Champagne,75.0,12.5,Wine & Champagne,178
Billecart-Salmon Brut Rose Champagne,150.0,12.0,Wine & Champagne,815
Billecart-Salmon Brut Rose Champagne,37.5,12.0,Wine & Champagne,872
Collalto Violette Vino Spumante Manzoni Rose Extra Dry,75.0,11.5,Wine & Champagne,1572
Agrapart & Fils Terroirs GC Blanc de Blancs Champagne,75.0,12.5,Wine & Champagne,998
Laherte Freres Champagne Brut Ultradition,75.0,12.5,Wine & Champagne,2086
Cramele Recas Solara Orange Wine 2021,75.0,12.5,Wine & Champagne,2361
St John Commandaria Cypriot Wine,50.0,15.0,Wine & Champagne,2287
Biscarelle Chateauneuf Du Pape 2019,75.0,14.5,Wine & Champagne,2505
Mezzogiorno Nero d'Avola 2019,75.0,13.0,Wine & Champagne,1233
Black Elephant Rosé Rebel 2020,75.0,12.5,Wine & Champagne,926
Gaia 4-6 Agiorgitiko Rose 2021,75.0,12.5,Wine & Champagne,44
Altanza Rioja Crianza 2018,75.0,13.5,Wine & Champagne,547
Rioja Reserva Bodega Akutain 2015,75.0,14.0,Wine & Champagne,150
Chateau Micalet 2018,75.0,12.5,Wine & Champagne,2368
Greywacke Sauvignon Blanc 2021,75.0,13.5,Wine & Champagne,982
Normanno Ciello Bianco 2020,75.0,12.0,Wine & Champagne,207
Classic France Wine Case,450.0,13.4,Wine & Champagne,875
Cabernet Sauvignon 'No es Pituko' Vina Echeverria 2021,75.0,13.5,Wine & Champagne,582
La Giaretta Amarone Valpolicella Classico 2017,75.0,16.5,Wine & Champagne,1457
Chateau la Grave Figeac St Emilion Grand Cru 2016,150.0,13.0,Wine & Champagne,1782
Odfjell Armador Carmenere 2019,75.0,13.0,Wine & Champagne,1775
The Chocolate Block 2020,75.0,14.5,Wine & Champagne,373
Cramele Recas Solara Rose 2020,75.0,12.5,Wine & Champagne,2246
Picpoul de Pinet Font-Mars 2021,75.0,13.0,Wine & Champagne,2643
Terlan Quarz Sauvignon Blanc 2020,75.0,13.5,Wine & Champagne,1095
Benegas Single Vineyard Malbec 2018,75.0,14.5,Wine & Champagne,1468
Castello di Monsanto Chianti Classico 2019,75.0,14.0,Wine & Champagne,870
Castello di Tassarolo Gavi Spinola 2021,75.0,12.5,Wine & Champagne,1184
Ca'di Ponti Grillo Sicily 2021,75.0,13.5,Wine & Champagne,2427
Folc Rose 2020,75.0,11.0,Wine & Champagne,405
Barbera d'Alba Paulo Scavino 2018,75.0,14.0,Wine & Champagne,939
Catalans Blanc Les Chien Catalans 2020,75.0,12.0,Wine & Champagne,2079
Massaya Le Colombier 2019,75.0,14.5,Wine & Champagne,1302
Chardonnay Rebula Gasper 2019,75.0,13.0,Wine & Champagne,2322
Smalltown Vineyards The Good Luck Club Cabernet Sauvignon 2020,75.0,14.5,Wine & Champagne,1423
Isabel Sauvignon Blanc 2020,75.0,13.0,Wine & Champagne,2187
Ortonese Sangiovese Merlot 2021,75.0,12.5,Wine & Champagne,1607
Morgon Kewin Descombes 2020,75.0,13.0,Wine & Champagne,2509
Terres Fideles Grenache Rose Felicette 2021,75.0,12.5,Wine & Champagne,1994
Charles Melton Rose of Virginia 2021,75.0,12.5,Wine & Champagne,940
Poggiotondo Rosato delle Conchiglie 2021,75.0,12.5,Wine & Champagne,378
Les Petits Diables Rose 2021,75.0,12.5,Wine & Champagne,2262
Lyrarakis Vidiano 2020,75.0,12.5,Wine & Champagne,2616
Muscat de Beaumes de Venise 2019,75.0,15.0,Wine & Champagne,1512
Murdoch Hill Sauvignon Blanc 2021,75.0,12.0,Wine & Champagne,766
Sauternes Lieutenant de Sigalas 2013,37.5,13.0,Wine & Champagne,1682
Niepoort Nat'Cool Drink Me Branco 2021,100.0,11.0,Wine & Champagne,2217
Domaine de Perreau Montravel Sec 2020,75.0,13.0,Wine & Champagne,871
Horst Sauer Escherndorfer Lump Silvaner Spatlese Trocken 2020,75.0,13.0,Wine & Champagne,1292
Lionheart of the Barossa Shiraz 2019,75.0,14.5,Wine & Champagne,1810
Marco Curto Barolo La Foia 2016,75.0,14.5,Wine & Champagne,250
Idaia Winery Vidiano 2020,75.0,12.5,Wine & Champagne,2510
Ronco del Gnemiz Chardonnay,75.0,13.0,Wine & Champagne,1375
Vinha do Mouro Tinto Estremoz 2017,75.0,14.0,Wine & Champagne,1442
Saracco Moscato d'Asti 2021,75.0,5.5,Wine & Champagne,109
Chateau Lamarche Canon 2018,75.0,14.5,Wine & Champagne,266
Kilikanoon Prodigal Grenache 2018,75.0,14.5,Wine & Champagne,283
Ca' la Bionda Valpolicella Classico 2019,75.0,12.5,Wine & Champagne,1220
Viognier 'No es Pituko' Vina Echeverria 2021,75.0,13.0,Wine & Champagne,830
Rancio Sec de Maccabeu Domaine de Rancy NV,50.0,17.0,Wine & Champagne,2142
Lyrarakis Dafni Psarades Vineyard 2020,75.0,12.0,Wine & Champagne,1713
Serbal Pinot Noir 2020,75.0,14.0,Wine & Champagne,1872
Cabernet Sauvignon Reserva 2018,75.0,13.5,Wine & Champagne,657
Wild & Wilder The Exhibitionist Merlot 2019,75.0,14.0,Wine & Champagne,2107
Tesselaarsdal Chardonnay 2020,75.0,13.0,Wine & Champagne,246
Beyra Reserva Quartz Branco 2019,75.0,13.0,Wine & Champagne,1323
Duluc De Branaire-Ducru 2016,75.0,13.5,Wine & Champagne,1657
Mano a Mano Bodegas Tempranillo 2017,75.0,14.0,Wine & Champagne,2033
Cline Late Harvest Mourvedre 2017,37.5,14.5,Wine & Champagne,384
Inniskillin 2018 Sparkling Vidal Icewine,37.5,9.5,Wine & Champagne,1371
Ventoux 974 Chateau Pesquie 2017,75.0,14.5,Wine & Champagne,956
Recoleta Criolla Tinto Mauricio Lorca 2019,75.0,13.5,Wine & Champagne,2526
Tokaji Aszu 5 Puttonyos 2013,50.0,11.5,Wine & Champagne,683
Gevrey Chambertin Domaine Taupenot-Merme 2016,75.0,13.0,Wine & Champagne,2656
Fleurie La Madone Jean-Claude Chanudet 2015,75.0,13.5,Wine & Champagne,1358
Framingham Classic Riesling 2020,75.0,12.5,Wine & Champagne,569
Vinos Más Buscados Te Queiro White Field Blend 2020,75.0,12.0,Wine & Champagne,2148
Bat Gara Txakoli Uno 2018,75.0,13.0,Wine & Champagne,928
La Belle Etoile Rose Celestiale 2021,75.0,12.0,Wine & Champagne,1925
Muscadet Symbiose 2020,75.0,12.0,Wine & Champagne,1862
Costadune Zibibbo Secco Mandarossa 2021,75.0,12.0,Wine & Champagne,640
Lagar De Costa Albarino 2021,75.0,12.5,Wine & Champagne,1048
A Mano Rosato 2021,75.0,12.0,Wine & Champagne,2087
Tragolargo Monastrell Casa Balaguer 2020,75.0,14.0,Wine & Champagne,2441
Samurai Shiraz 2020,75.0,14.0,Wine & Champagne,751
Larry Cherubino Pinot Noir 'Ad Hoc Cruel Mistress' 2020,75.0,13.0,Wine & Champagne,1055
Altos Las Hormigas Malbec Terroir 2018,75.0,13.5,Wine & Champagne,465
Moulin de Gassac Classic Blanc Mas de Daumas 2020,75.0,12.0,Wine & Champagne,1691
M de Minuty Rose 2020,75.0,13.0,Wine & Champagne,2197
Salcheto Chianti Biskero 2020,75.0,13.0,Wine & Champagne,946
Le Petite Syrah Domaine Mas Montel 2020,75.0,13.5,Wine & Champagne,907
Chateau Cru Godard 2019,75.0,14.5,Wine & Champagne,1294
Mezzogiorno Nero d'Avola 2020,75.0,13.0,Wine & Champagne,2131
Vino Lauria Frappato 2020,75.0,13.0,Wine & Champagne,1495
Sylvaner Pierres Rouges Domaine Leon Boesch 2020,75.0,11.5,Wine & Champagne,1205
Vegan Wines Case,450.0,13.5,Wine & Champagne,689
Summer Essentials Wines Case,900.0,13.2,Wine & Champagne,1437
Crowd-Pleasing Wines Case,900.0,13.0,Wine & Champagne,1887
Malterdinger Spatburgunder Bernhard Huber 2019,75.0,13.0,Wine & Champagne,968
Willunga 100 Shiraz Viognier 2020,75.0,14.5,Wine & Champagne,1464
La Giustiniana Lugarara Gavi di Gavi 2021,37.5,13.0,Wine & Champagne,999
Lalande de Pomerol Marius Bielle 2016,75.0,13.5,Wine & Champagne,790
Cloudy Bay Sauvignon Blanc 2021,450.0,13.5,Wine & Champagne,2114
Le Coup de Jus Domaine Bohn 2020,75.0,13.0,Wine & Champagne,239
Crozes-Hermitage Blanc Laurent Habrard 2019,75.0,13.0,Wine & Champagne,391
O Casal Albarino Bodegas Boado Chaves 2020,75.0,13.0,Wine & Champagne,949
IGP Vin des Allobroges Silice Maison des Ardoisieres 2020,75.0,11.0,Wine & Champagne,426
Beaujolais Village Domaine Andre Colonge 2020,75.0,14.5,Wine & Champagne,1864
Niepoort Concisco Branco 2018,75.0,12.5,Wine & Champagne,667
Christophe Mittnacht Riesling 2020,75.0,13.5,Wine & Champagne,209
Lyrarakis Liastros Sundried Sweet Wine 2017,37.5,11.5,Wine & Champagne,439
Montagny 1er Cru Grappe d'Or Feuillat-Juillot 2019,75.0,14.0,Wine & Champagne,1738
Soldier's Block Shiraz 2021,75.0,14.0,Wine & Champagne,2127
Henners Gardner Street Rosé Pinot Noir Pinot Meunier 2020,75.0,13.0,Wine & Champagne,1066
Henners Gardner Street Classic Bacchus Chardonnay 2020,75.0,13.0,Wine & Champagne,1591
Jasper Hill Georgia's Paddock Shiraz 2018,75.0,15.5,Wine & Champagne,222
Vina Von Siebenthal Carmenere 2018,75.0,14.5,Wine & Champagne,1147
Montecillo Singladuras Tinto Roble 2020,75.0,14.0,Wine & Champagne,685
GR10 Vinos de Madrid 4 Monos Viticultores 2017,75.0,13.5,Wine & Champagne,2000
Inniskillin 2019 Riesling Icewine,37.5,9.5,Wine & Champagne,1960
The Age of Grace Viognier 2020,75.0,14.5,Wine & Champagne,2389
S.C. Pannell McLaren Vale Grenache Shiraz Touriga 2017,75.0,14.0,Wine & Champagne,51
Mimetic Calatayud Garnacha Gallina de Piel 2020,75.0,15.0,Wine & Champagne,1337
Woodchester Valley Bacchus 2019,75.0,11.5,Wine & Champagne,2168
Volnay Domaine Fernand & Laurent Pillot 2018,75.0,13.5,Wine & Champagne,2543
Bodegas Garzon Viognier 2021,75.0,13.5,Wine & Champagne,1088
El Escoces Volante La Multa Old Vine Garnacha 2019,75.0,15.0,Wine & Champagne,2318
Pouilly Fuisse Les Crays 2019,75.0,14.5,Wine & Champagne,28
Tikves Barovo Single Vineyard 2018,75.0,15.0,Wine & Champagne,851
Ribeiro 'Superheroe',75.0,14.5,Wine & Champagne,296
Niepoort Moscatel do Douro,75.0,19.5,Wine & Champagne,827
Shafer Vineyards Red Shoulder Chardonnay 2018,75.0,15.0,Wine & Champagne,606
Vino Nobile di Montepulciano Gracciano della Seta 2018,75.0,14.0,Wine & Champagne,1467
Bellwether Coonawarra Cabernet Sauvignon 2015,75.0,13.0,Wine & Champagne,1932
Domaine Torraccia Porto Vecchio Blanc 2020,75.0,12.5,Wine & Champagne,1155
Robert Sinskey Vandal Vineyard Cabernet Franc 2015,75.0,14.0,Wine & Champagne,1348
La Chapelle de Marin Cotes du Rhone 2020,75.0,14.0,Wine & Champagne,953
Castellare di Castellina Vin Santo 2015,37.5,15.0,Wine & Champagne,1518
Leeuwenkuil Shiraz 2018,75.0,13.5,Wine & Champagne,157
Bosman Grenache Noir 2020,75.0,14.0,Wine & Champagne,1114
St Joseph 'Luc' Christian & Martine Rouchier 2017,75.0,14.0,Wine & Champagne,1271
Dominio de Fontana Tempranillo Syrah Roble 2019,75.0,14.0,Wine & Champagne,493
Vinvita Pinot Grigio 2020,75.0,12.0,Wine & Champagne,255
Morgado do Quintao Clarete 2019,75.0,13.0,Wine & Champagne,1752
Diren Collection Okuzgozu 2019,75.0,13.5,Wine & Champagne,1911
Irouleguy Domaine Bordaxuria 2017,75.0,13.0,Wine & Champagne,133
Rivale Pinot Nero 2019,75.0,12.5,Wine & Champagne,930
A'Vita Leuko Orange wine 2020,75.0,11.5,Wine & Champagne,1763
A'Vita Rosato 2019,75.0,12.0,Wine & Champagne,1287
Predappio Sangiovese Chiara Condello 2018,75.0,14.0,Wine & Champagne,1484
Godello Ultreia Bierzo Raul Perez 2019,75.0,13.5,Wine & Champagne,2371
Castello di Neive Barbaresco 2017,75.0,14.5,Wine & Champagne,1150
Bukkuram Sole D'Agosto 2019,75.0,14.0,Wine & Champagne,1843
Miraval Rose 2020,75.0,13.0,Wine & Champagne,521
Barolo Azelia Luigi Scavino 2014,75.0,14.0,Wine & Champagne,1699
The Age of Grace Viognier 2019,75.0,13.5,Wine & Champagne,228
Vosne Romanee Confuron-Gindre 2017,75.0,13.0,Wine & Champagne,2141
Barolo Cannubi Riserva 2015,75.0,14.0,Wine & Champagne,1101
Niepoort Concisco Branco 2016,75.0,11.5,Wine & Champagne,1685
Edi Simcic Rebula 2018,75.0,13.0,Wine & Champagne,1142
Pyramid Valley North Canterbury Pinot Noir 2018,75.0,13.0,Wine & Champagne,2422
Sin Roble Malbec De Angeles 2017,75.0,14.5,Wine & Champagne,2332
Castello di Ama L'Apparita Merlot 2017,75.0,13.5,Wine & Champagne,931
Garzon Tannat 2019,75.0,14.0,Wine & Champagne,2504
La Bota De Florpower 99 'Antes de la Flor' 2019,75.0,11.5,Wine & Champagne,2588
Carinena Rojo Kalius 22 Bodegas Monfil 2019,75.0,13.0,Wine & Champagne,2642
Amarone Della Valpolicella Classico 2016,75.0,15.5,Wine & Champagne,546
Kracher Eiswein 2018,37.5,9.5,Wine & Champagne,316
Zephyr Gewurztraminer 2020,75.0,14.0,Wine & Champagne,869
Barolo Serralunga d'Alba 2016,75.0,14.5,Wine & Champagne,139
